EXCHANGE,UTC TIME,PRICE,TIMESTAMP
Bitmex,"Mar 8th, 7:37:23 pm",3871.50,1552041443325
Bitmex,"Mar 8th, 7:37:23 pm",3871.50,1552041443391
Bitmex,"Mar 8th, 7:37:23 pm",3871.50,1552041443391
Bitmex,"Mar 8th, 7:37:23 pm",3871.50,1552041443616
Bitmex,"Mar 8th, 7:37:23 pm",3871.50,1552041443616
Bitmex,"Mar 8th, 7:37:23 pm",3871.50,1552041443821
Bitmex,"Mar 8th, 7:37:23 pm",3871.50,1552041443821
Bitmex,"Mar 8th, 7:37:24 pm",3871.50,1552041444020
Bitmex,"Mar 8th, 7:37:24 pm",3871.50,1552041444020
Bitmex,"Mar 8th, 7:37:24 pm",3871.50,1552041444248
Bitmex,"Mar 8th, 7:37:24 pm",3871.50,1552041444248
Bitmex,"Mar 8th, 7:37:24 pm",3871.50,1552041444263
Bitmex,"Mar 8th, 7:37:24 pm",3871.50,1552041444263
Bitmex,"Mar 8th, 7:37:24 pm",3871.50,1552041444449
Bitmex,"Mar 8th, 7:37:24 pm",3871.50,1552041444449
Bitmex,"Mar 8th, 7:37:24 pm",3871.50,1552041444718
Bitmex,"Mar 8th, 7:37:24 pm",3871.50,1552041444718
Bitstamp,"Mar 8th, 10:37:25 am",3873.46,1552041445
Bitstamp,"Mar 8th, 10:37:25 am",3873.46,1552041445
Bitmex,"Mar 8th, 7:37:25 pm",3871.50,1552041445061
Bitmex,"Mar 8th, 7:37:25 pm",3871.50,1552041445073
Bitmex,"Mar 8th, 7:37:25 pm",3871.50,1552041445136
Bitmex,"Mar 8th, 7:37:25 pm",3871.50,1552041445245
Bitmex,"Mar 8th, 7:37:25 pm",3871.50,1552041445254
Bitmex,"Mar 8th, 7:37:25 pm",3871.50,1552041445452
Bitmex,"Mar 8th, 7:37:25 pm",3871.50,1552041445061
Bitmex,"Mar 8th, 7:37:25 pm",3871.50,1552041445671
Bitmex,"Mar 8th, 7:37:25 pm",3871.50,1552041445073
Bitmex,"Mar 8th, 7:37:25 pm",3871.50,1552041445136
Bitmex,"Mar 8th, 7:37:25 pm",3871.50,1552041445245
Bitmex,"Mar 8th, 7:37:25 pm",3871.50,1552041445254
Bitmex,"Mar 8th, 7:37:25 pm",3871.50,1552041445452
Bitmex,"Mar 8th, 7:37:25 pm",3871.50,1552041445671
Bitmex,"Mar 8th, 7:37:25 pm",3871.50,1552041445875
Bitmex,"Mar 8th, 7:37:25 pm",3871.50,1552041445875
Bitmex,"Mar 8th, 7:37:26 pm",3871.50,1552041446576
Bitmex,"Mar 8th, 7:37:26 pm",3871.50,1552041446599
Bitmex,"Mar 8th, 7:37:26 pm",3871.50,1552041446576
Bitmex,"Mar 8th, 7:37:26 pm",3871.50,1552041446632
Bitmex,"Mar 8th, 7:37:26 pm",3871.50,1552041446599
Bitmex,"Mar 8th, 7:37:26 pm",3871.50,1552041446632
Bitmex,"Mar 8th, 7:37:26 pm",3871.50,1552041446660
Bitmex,"Mar 8th, 7:37:26 pm",3871.50,1552041446720
Bitmex,"Mar 8th, 7:37:26 pm",3871.50,1552041446949
Bitmex,"Mar 8th, 7:37:26 pm",3871.50,1552041446660
Bitmex,"Mar 8th, 7:37:26 pm",3871.50,1552041446720
Bitmex,"Mar 8th, 7:37:26 pm",3871.50,1552041446949
Binance,"Mar 27th, 4:14:56 pm",3897.82,1552041447296
Binance,"Mar 27th, 4:14:56 pm",3897.82,1552041447296
Bitmex,"Mar 8th, 7:37:27 pm",3871.50,1552041447151
Bitmex,"Mar 8th, 7:37:27 pm",3871.50,1552041447151
Binance,"Mar 27th, 4:15:06 pm",3897.82,1552041447306
Binance,"Mar 27th, 4:15:06 pm",3897.82,1552041447306
Binance,"Mar 27th, 4:18:41 pm",3896.91,1552041447521
Binance,"Mar 27th, 4:18:41 pm",3896.91,1552041447521
Binance,"Mar 27th, 4:18:41 pm",3896.91,1552041447521
Binance,"Mar 27th, 4:18:41 pm",3896.91,1552041447521
Binance,"Mar 27th, 4:23:54 pm",3897.82,1552041447834
Binance,"Mar 27th, 4:23:54 pm",3897.82,1552041447834
Bitmex,"Mar 8th, 7:37:27 pm",3871.50,1552041447376
Bitmex,"Mar 8th, 7:37:27 pm",3871.50,1552041447376
Binance,"Mar 27th, 4:30:01 pm",3897.42,1552041448201
Binance,"Mar 27th, 4:30:01 pm",3897.42,1552041448201
Binance,"Mar 27th, 4:30:56 pm",3897.80,1552041448256
Binance,"Mar 27th, 4:30:56 pm",3897.80,1552041448256
Bitmex,"Mar 8th, 7:37:27 pm",3871.50,1552041447450
Bitmex,"Mar 8th, 7:37:27 pm",3871.50,1552041447580
Bitmex,"Mar 8th, 7:37:27 pm",3871.50,1552041447810
Bitmex,"Mar 8th, 7:37:28 pm",3871.50,1552041448025
Bitmex,"Mar 8th, 7:37:28 pm",3871.50,1552041448087
Bitmex,"Mar 8th, 7:37:27 pm",3871.50,1552041447450
Bitmex,"Mar 8th, 7:37:28 pm",3871.50,1552041448238
Bitmex,"Mar 8th, 7:37:27 pm",3871.50,1552041447580
Bitmex,"Mar 8th, 7:37:27 pm",3871.50,1552041447810
Bitmex,"Mar 8th, 7:37:28 pm",3871.50,1552041448025
Bitmex,"Mar 8th, 7:37:28 pm",3871.50,1552041448087
Bitmex,"Mar 8th, 7:37:28 pm",3871.50,1552041448238
Bitmex,"Mar 8th, 7:37:28 pm",3871.50,1552041448467
Bitmex,"Mar 8th, 7:37:28 pm",3871.50,1552041448467
Bitmex,"Mar 8th, 7:37:28 pm",3871.50,1552041448711
Bitmex,"Mar 8th, 7:37:28 pm",3871.50,1552041448711
Bitstamp,"Mar 8th, 10:37:28 am",3873.46,1552041448
Bitstamp,"Mar 8th, 10:37:28 am",3873.46,1552041448
Bitmex,"Mar 8th, 7:37:28 pm",3871.50,1552041448925
Bitmex,"Mar 8th, 7:37:28 pm",3871.50,1552041448925
Bitmex,"Mar 8th, 7:37:29 pm",3871.50,1552041449074
Bitmex,"Mar 8th, 7:37:29 pm",3871.50,1552041449074
Binance,"Mar 27th, 4:48:36 pm",3897.80,1552041449316
Binance,"Mar 27th, 4:48:36 pm",3897.80,1552041449316
Binance,"Mar 27th, 4:48:36 pm",3897.80,1552041449316
Binance,"Mar 27th, 4:48:36 pm",3897.80,1552041449316
Bitmex,"Mar 8th, 7:37:29 pm",3871.50,1552041449154
Bitmex,"Mar 8th, 7:37:29 pm",3871.50,1552041449154
Binance,"Mar 27th, 4:52:09 pm",3897.50,1552041449529
Binance,"Mar 27th, 4:52:09 pm",3897.50,1552041449529
Bitmex,"Mar 8th, 7:37:29 pm",3871.50,1552041449373
Bitmex,"Mar 8th, 7:37:29 pm",3871.50,1552041449373
Bitmex,"Mar 8th, 7:37:29 pm",3871.50,1552041449615
Bitmex,"Mar 8th, 7:37:29 pm",3871.50,1552041449615
Binance,"Mar 27th, 5:01:00 pm",3896.91,1552041450060
Binance,"Mar 27th, 5:01:00 pm",3896.91,1552041450060
Binance,"Mar 27th, 5:01:00 pm",3896.89,1552041450060
Binance,"Mar 27th, 5:01:00 pm",3896.89,1552041450060
Bitmex,"Mar 8th, 7:37:29 pm",3871.50,1552041449841
Bitmex,"Mar 8th, 7:37:29 pm",3871.50,1552041449841
Bitmex,"Mar 8th, 7:37:29 pm",3871.50,1552041449972
Bitmex,"Mar 8th, 7:37:29 pm",3871.50,1552041449972
Bitstamp,"Mar 8th, 10:37:30 am",3872.54,1552041450
Bitstamp,"Mar 8th, 10:37:30 am",3872.54,1552041450
Bitstamp,"Mar 8th, 10:37:30 am",3872.54,1552041450
Bitstamp,"Mar 8th, 10:37:30 am",3872.54,1552041450
Binance,"Mar 27th, 5:07:41 pm",3897.47,1552041450461
Binance,"Mar 27th, 5:07:41 pm",3897.47,1552041450461
Bitstamp,"Mar 8th, 10:37:30 am",3872.54,1552041450
Bitstamp,"Mar 8th, 10:37:30 am",3872.54,1552041450
Bitstamp,"Mar 8th, 10:37:30 am",3872.54,1552041450
Bitstamp,"Mar 8th, 10:37:30 am",3872.54,1552041450
Bitstamp,"Mar 8th, 10:37:30 am",3872.23,1552041450
Bitstamp,"Mar 8th, 10:37:30 am",3872.23,1552041450
Bitmex,"Mar 8th, 7:37:30 pm",3871.50,1552041450434
Bitmex,"Mar 8th, 7:37:30 pm",3871.50,1552041450434
Binance,"Mar 27th, 5:15:28 pm",3897.47,1552041450928
Binance,"Mar 27th, 5:15:28 pm",3897.47,1552041450928
Binance,"Mar 27th, 5:15:37 pm",3897.08,1552041450937
Binance,"Mar 27th, 5:15:37 pm",3897.08,1552041450937
Bitmex,"Mar 8th, 7:37:30 pm",3871.50,1552041450488
Bitmex,"Mar 8th, 7:37:30 pm",3871.50,1552041450488
Bitmex,"Mar 8th, 7:37:30 pm",3871.50,1552041450565
Bitmex,"Mar 8th, 7:37:30 pm",3871.50,1552041450565
Bitmex,"Mar 8th, 7:37:30 pm",3871.50,1552041450760
Bitmex,"Mar 8th, 7:37:30 pm",3871.50,1552041450760
Bitmex,"Mar 8th, 7:37:30 pm",3871.50,1552041450871
Bitmex,"Mar 8th, 7:37:30 pm",3871.50,1552041450912
Bitmex,"Mar 8th, 7:37:30 pm",3871.50,1552041450981
Bitmex,"Mar 8th, 7:37:30 pm",3871.50,1552041450871
Bitmex,"Mar 8th, 7:37:30 pm",3871.50,1552041450912
Bitmex,"Mar 8th, 7:37:30 pm",3871.50,1552041450981
Binance,"Mar 27th, 5:30:39 pm",3896.89,1552041451839
Binance,"Mar 27th, 5:30:39 pm",3896.89,1552041451839
Binance,"Mar 27th, 5:30:39 pm",3896.77,1552041451839
Binance,"Mar 27th, 5:30:39 pm",3896.77,1552041451839
Bitmex,"Mar 8th, 7:37:31 pm",3871.50,1552041451577
Bitmex,"Mar 8th, 7:37:31 pm",3871.50,1552041451577
Binance,"Mar 27th, 5:37:55 pm",3897.45,1552041452275
Binance,"Mar 27th, 5:37:55 pm",3897.45,1552041452275
Bitmex,"Mar 8th, 7:37:31 pm",3871.50,1552041451621
Bitmex,"Mar 8th, 7:37:31 pm",3871.50,1552041451621
Bitmex,"Mar 8th, 7:37:31 pm",3871.50,1552041451739
Bitmex,"Mar 8th, 7:37:31 pm",3871.50,1552041451818
Bitmex,"Mar 8th, 7:37:31 pm",3871.50,1552041451849
Bitmex,"Mar 8th, 7:37:31 pm",3871.50,1552041451739
Bitmex,"Mar 8th, 7:37:31 pm",3871.50,1552041451818
Bitmex,"Mar 8th, 7:37:31 pm",3871.50,1552041451849
Bitmex,"Mar 8th, 7:37:32 pm",3871.50,1552041452078
Bitmex,"Mar 8th, 7:37:32 pm",3871.50,1552041452078
Bitmex,"Mar 8th, 7:37:32 pm",3871.50,1552041452283
Bitmex,"Mar 8th, 7:37:32 pm",3871.50,1552041452283
Bitstamp,"Mar 8th, 10:37:32 am",3872.23,1552041452
Bitstamp,"Mar 8th, 10:37:32 am",3872.23,1552041452
Bitmex,"Mar 8th, 7:37:32 pm",3871.50,1552041452506
Bitmex,"Mar 8th, 7:37:32 pm",3871.50,1552041452506
Bitmex,"Mar 8th, 7:37:32 pm",3871.50,1552041452759
Bitmex,"Mar 8th, 7:37:32 pm",3871.50,1552041452759
Bitmex,"Mar 8th, 7:37:32 pm",3871.50,1552041452783
Bitmex,"Mar 8th, 7:37:32 pm",3871.50,1552041452783
Binance,"Mar 27th, 6:12:37 pm",3896.77,1552041454357
Binance,"Mar 27th, 6:12:37 pm",3896.77,1552041454357
Binance,"Mar 27th, 6:13:24 pm",3897.40,1552041454404
Binance,"Mar 27th, 6:13:24 pm",3897.40,1552041454404
Bitmex,"Mar 8th, 7:37:32 pm",3871.50,1552041452975
Bitmex,"Mar 8th, 7:37:33 pm",3871.50,1552041453201
Bitmex,"Mar 8th, 7:37:33 pm",3871.50,1552041453438
Bitmex,"Mar 8th, 7:37:33 pm",3871.50,1552041453704
Bitmex,"Mar 8th, 7:37:33 pm",3871.50,1552041453749
Bitmex,"Mar 8th, 7:37:32 pm",3871.50,1552041452975
Bitmex,"Mar 8th, 7:37:33 pm",3871.50,1552041453201
Bitmex,"Mar 8th, 7:37:33 pm",3871.50,1552041453438
Bitmex,"Mar 8th, 7:37:33 pm",3871.50,1552041453958
Bitmex,"Mar 8th, 7:37:34 pm",3871.50,1552041454095
Bitmex,"Mar 8th, 7:37:34 pm",3871.50,1552041454133
Bitmex,"Mar 8th, 7:37:33 pm",3871.50,1552041453704
Bitmex,"Mar 8th, 7:37:33 pm",3871.50,1552041453749
Bitmex,"Mar 8th, 7:37:33 pm",3871.50,1552041453958
Bitmex,"Mar 8th, 7:37:34 pm",3871.50,1552041454215
Bitmex,"Mar 8th, 7:37:34 pm",3871.50,1552041454266
Bitmex,"Mar 8th, 7:37:34 pm",3871.50,1552041454095
Bitmex,"Mar 8th, 7:37:34 pm",3871.50,1552041454133
Bitmex,"Mar 8th, 7:37:34 pm",3871.50,1552041454215
Bitmex,"Mar 8th, 7:37:34 pm",3871.50,1552041454266
Binance,"Mar 27th, 6:16:35 pm",3896.96,1552041454595
Binance,"Mar 27th, 6:16:35 pm",3896.96,1552041454595
Bitmex,"Mar 8th, 7:37:34 pm",3871.50,1552041454456
Bitmex,"Mar 8th, 7:37:34 pm",3871.50,1552041454456
Binance,"Mar 27th, 6:17:52 pm",3896.77,1552041454672
Binance,"Mar 27th, 6:17:52 pm",3896.77,1552041454672
Bitmex,"Mar 8th, 7:37:34 pm",3871.50,1552041454718
Bitmex,"Mar 8th, 7:37:34 pm",3871.50,1552041454718
Bitmex,"Mar 8th, 7:37:34 pm",3871.50,1552041454724
Bitmex,"Mar 8th, 7:37:34 pm",3871.50,1552041454724
Bitmex,"Mar 8th, 7:37:34 pm",3871.50,1552041454928
Bitmex,"Mar 8th, 7:37:34 pm",3871.50,1552041454928
Bitmex,"Mar 8th, 7:37:34 pm",3871.50,1552041454969
Binance,"Mar 27th, 6:28:43 pm",3897.39,1552041455323
Bitmex,"Mar 8th, 7:37:34 pm",3871.50,1552041454969
Binance,"Mar 27th, 6:28:43 pm",3897.39,1552041455323
Bitmex,"Mar 8th, 7:37:35 pm",3871.50,1552041455208
Bitmex,"Mar 8th, 7:37:35 pm",3871.50,1552041455208
Bitmex,"Mar 8th, 7:37:35 pm",3871.50,1552041455441
Bitmex,"Mar 8th, 7:37:35 pm",3871.50,1552041455441
Bitmex,"Mar 8th, 7:37:35 pm",3871.50,1552041455690
Bitmex,"Mar 8th, 7:37:35 pm",3871.50,1552041455690
Binance,"Mar 27th, 6:54:27 pm",3897.38,1552041456867
Binance,"Mar 27th, 6:54:27 pm",3897.38,1552041456867
Bitmex,"Mar 8th, 7:37:36 pm",3871.50,1552041456522
Bitmex,"Mar 8th, 7:37:36 pm",3871.50,1552041456522
Bitmex,"Mar 8th, 7:37:36 pm",3871.50,1552041456577
Bitmex,"Mar 8th, 7:37:36 pm",3871.50,1552041456577
Bitmex,"Mar 8th, 7:37:36 pm",3871.50,1552041456658
Bitmex,"Mar 8th, 7:37:36 pm",3871.50,1552041456658
Bitmex,"Mar 8th, 7:37:36 pm",3871.50,1552041456682
Bitmex,"Mar 8th, 7:37:36 pm",3871.50,1552041456682
Bitmex,"Mar 8th, 7:37:36 pm",3871.50,1552041456783
Bitmex,"Mar 8th, 7:37:36 pm",3871.50,1552041456783
Bitmex,"Mar 8th, 7:37:36 pm",3871.50,1552041456973
Bitmex,"Mar 8th, 7:37:36 pm",3871.50,1552041456973
Bitmex,"Mar 8th, 7:37:37 pm",3871.00,1552041457031
Bitmex,"Mar 8th, 7:37:37 pm",3871.00,1552041457031
Bitmex,"Mar 8th, 7:37:37 pm",3871.50,1552041457207
Bitmex,"Mar 8th, 7:37:37 pm",3871.50,1552041457207
Binance,"Mar 27th, 7:05:25 pm",3897.38,1552041457525
Binance,"Mar 27th, 7:05:25 pm",3897.38,1552041457525
Binance,"Mar 27th, 7:08:35 pm",3896.77,1552041457715
Binance,"Mar 27th, 7:08:35 pm",3896.77,1552041457715
Bitmex,"Mar 8th, 7:37:37 pm",3871.50,1552041457429
Bitmex,"Mar 8th, 7:37:37 pm",3871.50,1552041457429
Binance,"Mar 27th, 7:10:19 pm",3896.77,1552041457819
Binance,"Mar 27th, 7:10:19 pm",3896.77,1552041457819
Binance,"Mar 27th, 7:10:19 pm",3896.77,1552041457819
Binance,"Mar 27th, 7:10:19 pm",3896.77,1552041457819
Bitmex,"Mar 8th, 7:37:37 pm",3871.50,1552041457558
Bitmex,"Mar 8th, 7:37:37 pm",3871.50,1552041457558
Bitmex,"Mar 8th, 7:37:37 pm",3871.50,1552041457647
Bitmex,"Mar 8th, 7:37:37 pm",3871.50,1552041457647
Bitmex,"Mar 8th, 7:37:37 pm",3871.50,1552041457885
Bitmex,"Mar 8th, 7:37:38 pm",3871.50,1552041458086
Bitmex,"Mar 8th, 7:37:38 pm",3871.50,1552041458319
Bitmex,"Mar 8th, 7:37:38 pm",3871.50,1552041458493
Bitmex,"Mar 8th, 7:37:38 pm",3871.00,1552041458547
Bitmex,"Mar 8th, 7:37:38 pm",3871.50,1552041458558
Bitmex,"Mar 8th, 7:37:38 pm",3871.00,1552041458752
Bitmex,"Mar 8th, 7:37:38 pm",3871.50,1552041458796
Bitmex,"Mar 8th, 7:37:37 pm",3871.50,1552041457885
Bitmex,"Mar 8th, 7:37:38 pm",3871.50,1552041458086
Bitmex,"Mar 8th, 7:37:38 pm",3871.50,1552041458319
Bitmex,"Mar 8th, 7:37:38 pm",3871.50,1552041458493
Bitmex,"Mar 8th, 7:37:38 pm",3871.00,1552041458547
Bitmex,"Mar 8th, 7:37:38 pm",3871.50,1552041458558
Bitmex,"Mar 8th, 7:37:38 pm",3871.00,1552041458752
Bitmex,"Mar 8th, 7:37:38 pm",3871.50,1552041458796
Binance,"Mar 27th, 7:32:14 pm",3897.19,1552041459134
Binance,"Mar 27th, 7:32:14 pm",3897.19,1552041459134
Bitmex,"Mar 8th, 7:37:39 pm",3871.50,1552041459435
Bitmex,"Mar 8th, 7:37:39 pm",3871.50,1552041459435
Bitmex,"Mar 8th, 7:37:39 pm",3871.00,1552041459605
Bitmex,"Mar 8th, 7:37:39 pm",3871.00,1552041459605
Bitmex,"Mar 8th, 7:37:40 pm",3871.50,1552041460730
Bitmex,"Mar 8th, 7:37:40 pm",3871.50,1552041460730
Bitmex,"Mar 8th, 7:37:40 pm",3871.50,1552041460757
Bitmex,"Mar 8th, 7:37:40 pm",3871.50,1552041460757
Bitmex,"Mar 8th, 7:37:40 pm",3871.50,1552041460767
Bitmex,"Mar 8th, 7:37:40 pm",3871.50,1552041460767
Bitmex,"Mar 8th, 7:37:41 pm",3871.50,1552041461241
Bitmex,"Mar 8th, 7:37:41 pm",3871.50,1552041461241
Bitmex,"Mar 8th, 7:37:42 pm",3871.50,1552041462206
Bitmex,"Mar 8th, 7:37:42 pm",3871.50,1552041462206
Bitmex,"Mar 8th, 7:37:42 pm",3871.50,1552041462314
Bitmex,"Mar 8th, 7:37:42 pm",3871.50,1552041462314
Bitmex,"Mar 8th, 7:37:42 pm",3871.50,1552041462576
Bitmex,"Mar 8th, 7:37:42 pm",3871.50,1552041462576
Bitmex,"Mar 8th, 7:37:42 pm",3871.50,1552041462753
Bitmex,"Mar 8th, 7:37:42 pm",3871.50,1552041462753
Binance,"Mar 27th, 8:37:27 pm",3897.32,1552041463047
Binance,"Mar 27th, 8:37:27 pm",3897.32,1552041463047
Binance,"Mar 27th, 8:37:27 pm",3897.34,1552041463047
Binance,"Mar 27th, 8:37:27 pm",3897.34,1552041463047
Binance,"Mar 27th, 8:38:12 pm",3897.15,1552041463092
Binance,"Mar 27th, 8:38:12 pm",3897.15,1552041463092
Binance,"Mar 27th, 8:39:20 pm",3896.77,1552041463160
Binance,"Mar 27th, 8:39:20 pm",3896.76,1552041463160
Binance,"Mar 27th, 8:39:20 pm",3896.66,1552041463160
Binance,"Mar 27th, 8:39:20 pm",3896.55,1552041463160
Binance,"Mar 27th, 8:39:20 pm",3896.77,1552041463160
Binance,"Mar 27th, 8:39:20 pm",3896.76,1552041463160
Binance,"Mar 27th, 8:39:20 pm",3896.47,1552041463160
Binance,"Mar 27th, 8:39:20 pm",3896.66,1552041463160
Binance,"Mar 27th, 8:39:20 pm",3896.55,1552041463160
Binance,"Mar 27th, 8:39:20 pm",3896.47,1552041463160
Binance,"Mar 27th, 8:40:33 pm",3896.47,1552041463233
Binance,"Mar 27th, 8:40:33 pm",3896.47,1552041463233
Binance,"Mar 27th, 8:41:00 pm",3896.47,1552041463260
Binance,"Mar 27th, 8:41:00 pm",3896.47,1552041463260
Binance,"Mar 27th, 8:41:00 pm",3896.25,1552041463260
Binance,"Mar 27th, 8:41:00 pm",3896.25,1552041463260
Binance,"Mar 27th, 8:42:35 pm",3896.26,1552041463355
Binance,"Mar 27th, 8:42:35 pm",3896.26,1552041463355
Binance,"Mar 27th, 8:44:19 pm",3896.26,1552041463459
Binance,"Mar 27th, 8:44:19 pm",3896.26,1552041463459
Binance,"Mar 27th, 8:55:18 pm",3896.77,1552041464118
Binance,"Mar 27th, 8:55:18 pm",3896.77,1552041464118
Bitmex,"Mar 8th, 7:37:44 pm",3871.50,1552041464107
Bitmex,"Mar 8th, 7:37:44 pm",3871.50,1552041464107
Bitmex,"Mar 8th, 7:37:45 pm",3871.50,1552041465118
Bitmex,"Mar 8th, 7:37:45 pm",3871.50,1552041465118
Binance,"Mar 27th, 9:17:35 pm",3896.25,1552041465455
Binance,"Mar 27th, 9:17:35 pm",3896.25,1552041465455
Binance,"Mar 27th, 9:22:53 pm",3896.66,1552041465773
Binance,"Mar 27th, 9:22:53 pm",3896.66,1552041465773
Binance,"Mar 27th, 9:24:34 pm",3896.66,1552041465874
Binance,"Mar 27th, 9:24:34 pm",3896.66,1552041465874
Binance,"Mar 27th, 9:26:18 pm",3896.66,1552041465978
Binance,"Mar 27th, 9:26:18 pm",3896.66,1552041465978
Bitmex,"Mar 8th, 7:37:46 pm",3871.50,1552041466023
Bitmex,"Mar 8th, 7:37:46 pm",3871.50,1552041466023
Binance,"Mar 27th, 9:33:49 pm",3896.66,1552041466429
Binance,"Mar 27th, 9:33:49 pm",3896.66,1552041466429
Binance,"Mar 27th, 9:34:40 pm",3896.26,1552041466480
Binance,"Mar 27th, 9:34:40 pm",3896.26,1552041466480
Binance,"Mar 27th, 9:35:19 pm",3896.26,1552041466519
Binance,"Mar 27th, 9:35:19 pm",3896.26,1552041466519
Binance,"Mar 27th, 9:36:23 pm",3896.26,1552041466583
Binance,"Mar 27th, 9:36:23 pm",3896.26,1552041466583
Bitmex,"Mar 8th, 7:37:46 pm",3871.50,1552041466333
Bitmex,"Mar 8th, 7:37:46 pm",3871.50,1552041466333
Bitmex,"Mar 8th, 7:37:47 pm",3871.50,1552041467016
Binance,"Mar 27th, 9:47:25 pm",3896.75,1552041467245
Binance,"Mar 27th, 9:47:25 pm",3896.75,1552041467245
Bitmex,"Mar 8th, 7:37:47 pm",3871.50,1552041467016
Binance,"Mar 27th, 9:48:33 pm",3896.25,1552041467313
Binance,"Mar 27th, 9:48:33 pm",3896.25,1552041467313
Binance,"Mar 27th, 9:48:33 pm",3895.86,1552041467313
Binance,"Mar 27th, 9:48:33 pm",3895.86,1552041467313
Binance,"Mar 27th, 9:49:03 pm",3895.86,1552041467343
Binance,"Mar 27th, 9:49:03 pm",3895.86,1552041467343
Binance,"Mar 27th, 9:50:56 pm",3895.86,1552041467456
Binance,"Mar 27th, 9:50:56 pm",3895.86,1552041467456
Binance,"Mar 27th, 9:52:47 pm",3895.86,1552041467567
Binance,"Mar 27th, 9:52:47 pm",3895.86,1552041467567
Binance,"Mar 27th, 9:58:04 pm",3896.66,1552041467884
Binance,"Mar 27th, 9:58:04 pm",3896.66,1552041467884
Binance,"Mar 27th, 10:01:37 pm",3896.74,1552041468097
Binance,"Mar 27th, 10:01:37 pm",3896.74,1552041468097
Binance,"Mar 27th, 10:01:37 pm",3896.75,1552041468097
Binance,"Mar 27th, 10:01:37 pm",3896.75,1552041468097
Binance,"Mar 27th, 10:01:39 pm",3896.75,1552041468099
Binance,"Mar 27th, 10:01:39 pm",3896.75,1552041468099
Bitmex,"Mar 8th, 7:37:47 pm",3871.50,1552041467967
Bitmex,"Mar 8th, 7:37:47 pm",3871.50,1552041467967
Binance,"Mar 27th, 10:10:52 pm",3896.66,1552041468652
Binance,"Mar 27th, 10:10:52 pm",3896.66,1552041468652
Bitmex,"Mar 8th, 7:37:48 pm",3871.50,1552041468754
Bitmex,"Mar 8th, 7:37:48 pm",3871.50,1552041468754
Bitmex,"Mar 8th, 7:37:48 pm",3871.50,1552041468927
Bitmex,"Mar 8th, 7:37:48 pm",3871.50,1552041468927
Binance,"Mar 27th, 10:25:17 pm",3896.73,1552041469517
Binance,"Mar 27th, 10:25:17 pm",3896.73,1552041469517
Binance,"Mar 27th, 10:25:27 pm",3896.70,1552041469527
Binance,"Mar 27th, 10:25:27 pm",3896.70,1552041469527
Binance,"Mar 27th, 10:27:33 pm",3896.66,1552041469653
Binance,"Mar 27th, 10:27:33 pm",3896.66,1552041469653
Bitmex,"Mar 8th, 7:37:49 pm",3871.50,1552041469878
Bitmex,"Mar 8th, 7:37:49 pm",3871.50,1552041469878
Binance,"Mar 27th, 10:39:40 pm",3896.66,1552041470380
Binance,"Mar 27th, 10:39:40 pm",3896.66,1552041470380
Binance,"Mar 27th, 10:50:17 pm",3896.66,1552041471017
Bitmex,"Mar 8th, 7:37:50 pm",3871.00,1552041470657
Bitmex,"Mar 8th, 7:37:50 pm",3871.00,1552041470657
Binance,"Mar 27th, 10:50:17 pm",3896.66,1552041471017
Bitmex,"Mar 8th, 7:37:50 pm",3871.50,1552041470792
Bitmex,"Mar 8th, 7:37:50 pm",3871.50,1552041470792
Binance,"Mar 27th, 11:01:19 pm",3896.66,1552041471679
Binance,"Mar 27th, 11:01:19 pm",3896.66,1552041471679
Binance,"Mar 27th, 11:07:01 pm",3896.66,1552041472021
Binance,"Mar 27th, 11:07:01 pm",3896.66,1552041472021
Bitmex,"Mar 8th, 7:37:51 pm",3871.50,1552041471539
Bitmex,"Mar 8th, 7:37:51 pm",3871.50,1552041471539
Binance,"Mar 27th, 11:07:46 pm",3896.66,1552041472066
Binance,"Mar 27th, 11:07:46 pm",3896.66,1552041472066
Binance,"Mar 27th, 11:08:31 pm",3896.66,1552041472111
Binance,"Mar 27th, 11:08:31 pm",3896.66,1552041472111
Bitmex,"Mar 8th, 7:37:51 pm",3871.50,1552041471779
Bitmex,"Mar 8th, 7:37:51 pm",3871.50,1552041471779
Binance,"Mar 27th, 11:10:12 pm",3896.66,1552041472212
Binance,"Mar 27th, 11:10:12 pm",3896.66,1552041472212
Binance,"Mar 27th, 11:10:12 pm",3896.66,1552041472212
Binance,"Mar 27th, 11:10:12 pm",3896.66,1552041472212
Binance,"Mar 27th, 11:10:14 pm",3896.66,1552041472214
Binance,"Mar 27th, 11:10:14 pm",3896.66,1552041472214
Binance,"Mar 27th, 11:11:14 pm",3896.66,1552041472274
Binance,"Mar 27th, 11:11:14 pm",3896.66,1552041472274
Binance,"Mar 27th, 11:11:27 pm",3896.66,1552041472287
Binance,"Mar 27th, 11:11:27 pm",3896.66,1552041472287
Bitmex,"Mar 8th, 7:37:51 pm",3871.50,1552041471824
Bitmex,"Mar 8th, 7:37:51 pm",3871.50,1552041471824
Binance,"Mar 27th, 11:13:50 pm",3896.66,1552041472430
Binance,"Mar 27th, 11:13:50 pm",3896.66,1552041472430
Bitmex,"Mar 8th, 7:37:52 pm",3871.50,1552041472040
Bitmex,"Mar 8th, 7:37:52 pm",3871.50,1552041472327
Bitmex,"Mar 8th, 7:37:52 pm",3871.50,1552041472040
